entity,entityLabel,type,type_label,id,id_value,auth_label
https://resource.fiafcore.org/641bc90b-860c-4a62-bcb0-1a581f387363,Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/WorkVariant,Work/Variant,https://rdflib.github.io/.well-known/genid/rdflib/Nbf3795baf23d45ca857dff8b72eb2efe,64428a89-44ce-482e-b6d5-56729e27e11e,Bundesarchiv
https://resource.fiafcore.org/d10dcba9-74d6-4818-accb-395d91a81832,Manifestation of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Manifestation,Manifestation,https://rdflib.github.io/.well-known/genid/rdflib/N20033392b66346e59ce62a235066d3d8,b2a5a07a-2e76-4b8c-9407-a8216cf9ef6f,Bundesarchiv
https://resource.fiafcore.org/248bc5a6-ae76-4d0f-a5ac-85d73c4a0fe8,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Nf5fa0b40e5a04ff48c7d491ad70cafde,efc2472c-d5d2-4edf-931a-9cfe65a11f63,Bundesarchiv
https://resource.fiafcore.org/da9011ea-e69c-462e-8dd9-833e903df27f,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Na0719d0b6166462f83cf9cf2087eba05,d9beb0e6-aaab-473b-a712-6531d5741b8a,Bundesarchiv
https://resource.fiafcore.org/57116bd8-37c8-49c6-a282-16a1d41337de,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N4dd2f5e46b844413978a9718fa18274b,836e8159-0c11-453f-a74a-d1c89f1f0982,Bundesarchiv
https://resource.fiafcore.org/54052d3b-0f01-4571-8a67-f9d36ca4a846,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Na7143242d068417b9d0e269e1be1683b,e51d0b93-dc5e-40f5-acf1-9d5ce4e09dec,Bundesarchiv
https://resource.fiafcore.org/6a758ea6-5e20-45fe-8cc5-d70692a3d0c9,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N8939b99fe021422c8842bc2a83f68b76,e24d0f82-bd67-43cb-a3ef-75d009506169,Bundesarchiv
https://resource.fiafcore.org/675abc7b-c680-4ce5-9f9d-477527787caa,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N87903c7c1c074789af48e3a93e53d40f,186ea05b-f6f4-4ccb-975f-2f5c65782371,Bundesarchiv
https://resource.fiafcore.org/6f5e73eb-9488-4f71-97ef-52e6fad778ab,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Nbf5f21e0cbdb453ba20168624a731b70,f8ff7fec-5090-4c64-a404-c432eaead3f0,Bundesarchiv
https://resource.fiafcore.org/b98f83c8-55cc-4f98-871a-bd05fbb98dcb,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Nfcaa9c006f034eacb7289bbb695de95a,5838dcca-f67b-457c-b3ea-624d323522e1,Bundesarchiv
https://resource.fiafcore.org/7164ae73-1736-434a-ad45-3c525a582783,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N4af3a7e9239a4a6789eed40976609f0d,1bf50871-d936-4e35-92f9-054630d40018,Bundesarchiv
https://resource.fiafcore.org/3bb7cdc2-a6c2-4f8a-a982-e0f9927d1495,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N014aefa6b64a48ec803c2042520801cb,657a5f1b-8738-472f-83bd-a929781f7cb4,Bundesarchiv
https://resource.fiafcore.org/c3c94f6f-2fd3-4aaf-8b36-e644c8e66cbb,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N029f2526979846b9b0f7296f7c78b3d9,fa6f519b-8c13-4ea2-8725-35fd51762afa,Bundesarchiv
https://resource.fiafcore.org/b60f1aa0-f365-466d-8ddf-285e0f906a73,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Na2ec723281a24929889cedb47882b03c,51d77fde-7f5b-4164-bd14-dcf34a895d2b,Bundesarchiv
https://resource.fiafcore.org/50fe6b04-2584-4b9c-a9a5-be697e54e167,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Na9fef616f281497c8808f1eba8696fd9,c2eabb5b-84d8-4c2e-b6c7-545135e532a9,Bundesarchiv
https://resource.fiafcore.org/34db7ed2-bdbc-4ac9-a2e1-3348a7c632a4,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N1dbff5b2c6de403697f1c63af6d7ffc0,bda849d5-2c4e-4d19-b6c9-a0eeb8023f3a,Bundesarchiv
https://resource.fiafcore.org/152fe032-965a-487a-bdc0-9c96935ade12,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Nc3a06811150c41a1a4dff69440973c6d,cbd94034-50d6-4b10-95fc-33c3419ad309,Bundesarchiv
https://resource.fiafcore.org/64f4737c-1647-4b30-9bd2-62be9b08f20b,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N89aff15ab5b746839444b543aaacec00,36dec3ba-2346-4671-a62e-c494e69356fd,Bundesarchiv
https://resource.fiafcore.org/6f989729-5156-485c-abc8-776377609cf6,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N72f88667aa9d42318e0daf1418b9f638,a1d3a154-70a3-4a74-baab-bacbd0469c11,Bundesarchiv
https://resource.fiafcore.org/e84ebf71-49cb-4797-97cc-89ca6eaddb68,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Nbc40f8a12c12402fb881037f6a1e7427,6c0fe603-5208-4104-96ed-8d8e087c4ee8,Bundesarchiv
https://resource.fiafcore.org/542b97e6-33c1-44a2-aa13-6757c0b65dc8,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Nf6c3ab61e45f42518d6ac7d29628fa13,dbb70b34-c6fa-4967-b10e-882d9d577fe9,Bundesarchiv
https://resource.fiafcore.org/e057e250-72a5-4007-8aa5-a41d1393cfea,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N21ebf06f15694019afab33f7edba3e65,4afe2452-8991-4152-931e-12eeaec51938,Bundesarchiv
https://resource.fiafcore.org/22c5d3b7-fe18-41b7-9042-d0ca2291bf2e,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N1531aaee6ed94be89c51bb0fbd5d5acd,7e13227a-6d1b-4b97-b246-2ddd1f6f1ac4,Bundesarchiv
https://resource.fiafcore.org/8bf0c2c3-8ef3-4d3e-9d62-f4eaa4965c51,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Nb12be67e0de84e9bacfa684d41885177,38369e8f-0a65-465f-a075-a27fbd868a9d,Bundesarchiv
https://resource.fiafcore.org/52505a4e-6dad-43b9-af1f-34c9b79443b0,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Nc12d1d8924774677889cc51ae227f94d,52717bf0-2da6-423e-af97-3348f6cfb80b,Bundesarchiv
https://resource.fiafcore.org/1711dd8c-d638-4d64-8dad-667c20b4d62a,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N4bffe95a3234414590623f77649e9a97,0763131d-3f7c-49b3-973c-b92858a7a796,Bundesarchiv
https://resource.fiafcore.org/6d515e17-fe54-49ca-9c7e-71bb323708ea,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/Nf3c3267987e444d6a24ade88f48b5cb9,daae5969-6196-489a-8f81-285ed53794a9,Bundesarchiv
https://resource.fiafcore.org/7b0d814e-56b4-4e01-9005-08ed862259c5,Item of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Item,Item,https://rdflib.github.io/.well-known/genid/rdflib/N242e522d6b3f43ca82c7463dd63fe372,ac67a47d-1fc4-4af5-a8e2-f82dc6413ade,Bundesarchiv
https://resource.fiafcore.org/3b2be5b7-7af4-4f9d-8372-5649c19d37c5,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Necce24ebfc764fb4b092f7b37485bdb7,92ea0392-3776-47fc-a42c-6e49c9d38345,Bundesarchiv
https://resource.fiafcore.org/0ab33a6a-542d-4260-9723-9d193adc8ddc,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N468648ebe22e481488ba8498fcf2409f,9ef703c2-28a2-4065-9503-1d7ede1e3a78,Bundesarchiv
https://resource.fiafcore.org/c30821b2-da78-4b07-a537-d36fba7eab0c,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Nf7e77be0722249588230a25abfde2b8f,76c9b39b-79b2-47b9-a93c-c82800e6e08b,Bundesarchiv
https://resource.fiafcore.org/8da074a1-4a6f-4446-96d9-2b69eb0c7fc8,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Ne107e523febb4163af614bfe401e335b,254923cd-a110-4276-8a1f-490596c0ca6b,Bundesarchiv
https://resource.fiafcore.org/c16418dc-b42d-4235-8595-d6fe03de8cf1,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N7eceface3ef64702a0cd86314ac09577,c9d9e996-12c9-43eb-94d6-0598fb697115,Bundesarchiv
https://resource.fiafcore.org/ad3b8fd3-4361-4978-b781-e6a927875bad,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Nbc14bf0db16843269958ee6c4999f86c,bce0c43d-bb35-4b99-b4b7-cbae09334510,Bundesarchiv
https://resource.fiafcore.org/97de3053-2430-433a-b552-281a6fc217a5,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Nbcad8ca45b424512b1d3d22e151d2b37,fe486966-bbc0-4eef-bbfc-17cb1d013510,Bundesarchiv
https://resource.fiafcore.org/0f2f2789-a372-44bd-bcd8-436a6e2a0d3c,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N35f70c1b8e954610bbb9135c0f8d48bc,384349ae-97d0-48e9-bee6-b12baa1b0b68,Bundesarchiv
https://resource.fiafcore.org/4e83d86e-eaa3-4446-ae5e-0df022072d5e,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N9b52cab593774595b978718a6d005465,137899f0-0a01-4438-978b-d1fa5f452d38,Bundesarchiv
https://resource.fiafcore.org/8bb5bdeb-6f77-494b-9dad-328ac4343c7e,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Nc23fadcc74234be89a8b5a741eab1314,d5890101-4759-45d8-82e4-c27796e16bc6,Bundesarchiv
https://resource.fiafcore.org/418c3abe-79c7-4e8a-bf64-274f4984cdcf,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N50f7d6f030304bbea4224256b49a39c0,f8eef04c-ddaa-4b3d-a218-4a69487d674d,Bundesarchiv
https://resource.fiafcore.org/875899df-1805-4889-a08e-9f2be16128a1,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N0b6da490b4af4eb8b2dcb13f7aeb15d9,7ad8a716-c455-4cc1-b309-c8c0abd8bbcd,Bundesarchiv
https://resource.fiafcore.org/4fbccb47-95e5-4ee8-a73b-614e7e4ad79d,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N4445965aff4040a9a5dbd41f732e5eb7,6c7eca10-3491-4bd8-9298-5edfd1bfa81c,Bundesarchiv
https://resource.fiafcore.org/718d89ba-4080-4bef-a9e7-14d168ce9e06,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N4a16976be3aa4182a8aa605efd1bc2d9,5e5d1e4b-844f-419b-9a26-ddafab77e44a,Bundesarchiv
https://resource.fiafcore.org/aee8ecd4-ac1f-4704-a6ac-364001e06d19,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N6f2bf3a85f6e4bd68660822f114bb3e1,af7b4c0c-1b72-4ea0-a39f-aff76df0b03d,Bundesarchiv
https://resource.fiafcore.org/4e066c6a-2163-4992-a4bb-0b5cb1cab2ea,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N08278136f9fe4aaaa0d1939042acd366,ff27b847-30fa-4592-beb1-d03d47d83350,Bundesarchiv
https://resource.fiafcore.org/f926094e-181b-4dea-a625-f2feb11b3806,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N4ad4169d66f4461cb10bd3c0c4d12bad,24d10bdd-bf37-4b52-ae98-4c9841fb84de,Bundesarchiv
https://resource.fiafcore.org/f75caefa-d63a-4771-87d3-e4d74bb28677,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Ne54855673e3b4675a8112007b4f068ed,ec4b8283-edf5-4218-aefa-a21616a70636,Bundesarchiv
https://resource.fiafcore.org/196d10ef-b305-46eb-b364-f859b6221ffe,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N4523d79bb8ff46e0bdca6b80014cb37a,53b609f8-440c-4a7f-8b2c-3569162d4428,Bundesarchiv
https://resource.fiafcore.org/a1798c22-04a4-4109-92f8-65305cf4bfa3,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Nb8bf0ed047c140cb9bbd6a4e89ebe132,c7ce6849-f86a-4f57-b670-006915384a52,Bundesarchiv
https://resource.fiafcore.org/340c7ae4-799e-4d1b-b864-aff3e5fcc191,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N1dd2c3ab78204e6c89a027b7755d0978,6b8c5f83-c4e4-4215-ad66-d91f5cbe2717,Bundesarchiv
https://resource.fiafcore.org/708ebc18-657c-40ec-9a26-2f9e4b6813cc,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N0d084618a0484bcf91b8903bf3d00870,d083ec40-3831-488d-a086-2c3fd1ab2e49,Bundesarchiv
https://resource.fiafcore.org/46e6f6c2-fbe9-44eb-a752-3e2a6d492417,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N131abb17fb764d889acd54e85f0ff118,4ed31f2c-3d36-4477-b98e-ec841a5c685a,Bundesarchiv
https://resource.fiafcore.org/5c7b5e89-4aa9-4798-9251-538de9622fa4,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N34989dba0c6e44ab85a04a780da054c4,d2ad1f71-0ffd-47bc-a3e6-ec75f7b91a67,Bundesarchiv
https://resource.fiafcore.org/7b7b0be7-2695-43c2-9b2f-02e38d1a3b99,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N28ecf161c77f4118a56bea48021daad2,c06a17d5-0a93-4a11-84f1-3ffb019e5e90,Bundesarchiv
https://resource.fiafcore.org/1324b670-d906-49bc-86a6-39ebb7dde748,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N4b2dbf6bb331437b88e5db3434a8dad5,6cafa633-e0dc-4fe8-ac4a-550fb3ba83d3,Bundesarchiv
https://resource.fiafcore.org/1300f3ef-7121-447c-89f7-28511431b971,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N0e9b1214c7484048b3fe99f3ce84e84e,c73e152b-7552-4f57-a2f2-ba6c51b58972,Bundesarchiv
https://resource.fiafcore.org/24686f11-3c83-4887-aa08-98177b743377,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Nd8dba542d73848ceb5deff4bc7667eed,6ab44367-56f2-490a-944e-db3ac05f464d,Bundesarchiv
https://resource.fiafcore.org/e6a58840-4f52-4edd-b264-428654ac09c4,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Ne6c3c983bd2546f3ba997269a1203836,465aa52e-3023-4663-a67a-bae1574b7ad6,Bundesarchiv
https://resource.fiafcore.org/39854aaf-5e24-4eaf-960c-92e86271914f,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/Ndb70f1ad180c4e1b92356eb77fa736b3,330f53c0-2c17-4c05-a31a-b5731072605c,Bundesarchiv
https://resource.fiafcore.org/83d0ef1a-131d-4680-9d73-c6dbfa9d38cb,Carrier of Der letzte Mann (1924-1924)(Originaltitel),https://ontology.fiafcore.org/Carrier,Carrier,https://rdflib.github.io/.well-known/genid/rdflib/N8b700409650043d8910de2e0a465cf5d,e56bdc87-9ba7-4bce-b4a8-14d1833e5de2,Bundesarchiv
